,GO_0001837_3,GO_0001944_1,GO_0001944_2,GO_0001944_4,GO_0001944_6,GO_0001944_9,GO_0006091_1,GO_0006091_3,GO_0006091_4,GO_0006091_6,GO_0006355_3,GO_0006355_4,GO_0006355_9,GO_0006355_10,GO_0006355_14,GO_0006355_22,GO_0006355_23,GO_0006355_24,GO_0006396_4,GO_0006396_8,GO_0006396_9,GO_0006412_1,GO_0006412_3,GO_0001816_1,GO_0001816_2,GO_0001816_3,GO_0001816_4,GO_0001816_5,GO_0001816_8,GO_0006954_3,GO_0006954_6,GO_0006954_9,GO_0006954_10,GO_0006955_1,GO_0006955_2,GO_0006955_4,GO_0006955_6,GO_0006955_8,GO_0006955_9,GO_0006955_10,GO_0006955_11,GO_0006955_15,GO_0007049_1,GO_0007049_7,GO_0007049_10,GO_0007049_14,GO_0007049_17,GO_0007049_18,GO_0007049_19,GO_0007049_20,GO_0007155_1,GO_0007155_2,GO_0007155_3,GO_0007155_6,GO_0007155_9,GO_0007155_10,GO_0007165_1,GO_0007165_2,GO_0007165_9,GO_0007165_10,GO_0007165_11,GO_0007165_26,GO_0007165_30,GO_0007165_31,GO_0007165_35,GO_0007165_42,GO_0009451_1,GO_0009605_1,GO_0009605_4,GO_0009605_7,GO_0009605_8,GO_0009605_9,GO_0009605_11,GO_0009605_12,GO_0009605_17,GO_0009605_18,GO_0009605_19,GO_0009605_20,GO_0009605_21,GO_0009605_22,GO_0012501_1,GO_0012501_4,GO_0012501_5,GO_0012501_6,GO_0012501_7,GO_0012501_8,GO_0012501_9,GO_0012501_10,GO_0012501_12,GO_0012501_16,GO_0012501_17,GO_0012501_19,GO_0012501_25,GO_0012501_26,GO_0031399_1,GO_0031399_2,GO_0031399_3,GO_0031399_5,GO_0031399_9,GO_0031399_10,GO_0031399_21,GO_0031399_22,GO_0031399_23,GO_0032200_4,GO_0033554_1,GO_0033554_2,GO_0033554_3,GO_0033554_4,GO_0033554_6,GO_0033554_8,GO_0033554_9,GO_0033554_10,GO_0033554_14,GO_0033554_15,GO_0033554_16,GO_0033554_17,GO_0033554_18,GO_0033554_19,GO_0033554_20,GO_0033554_22,GO_0033554_24,GO_0033554_25,GO_0044255_1,GO_0044255_2,GO_0044255_4,GO_0044255_9,GO_0044255_10,GO_0044255_11,GO_0044255_12,GO_0044255_13,GO_0048870_1,GO_0048870_2,GO_0048870_3,GO_0048870_5,GO_0048870_6,GO_0048870_8,GO_0048870_13,GO_0048870_14,GO_0048870_15,GO_0048870_20,GO_0048870_22,GO_0048870_23,GO_0051276_2,GO_0051276_3,GO_0051276_5,GO_0051276_8,GO_0051276_9,GO_0051276_10,GO_0051276_11
COLO783_SKIN--malignant_melanoma,2.00809833924783,1.9330233436837,0.802273033654773,0.809877770877532,0.926379633751205,1.15230043510125,1.49763046538091,0.929647229315333,0.935308764127289,1.80932757087753,0.374887418225651,0.785210232979748,1.02758520462874,0.32987615699132,1.65785993066538,1.17870535486982,0.792254312343299,1.42914411243973,0.89146054734812,0.741595802796528,1.61744972111861,0.721261407232402,1.55668177328833,1.22165582912247,1.70467541176471,1.47258201890068,1.6478308,0.885854650433945,0.750331183510127,0.637447524590164,0.646195296046288,1.20472641388621,1.61838259826422,0.886548092864031,0.814017381870781,0.660520588331726,0.563214543105112,1.30505033018322,1.81949800578592,1.03104998514947,0.85393540617165,1.77148877415622,0.999000355062681,0.984490607714561,1.361882224108,0.758016411089681,0.892938135004821,0.759897876759884,1.98711554194793,1.05922111996143,1.90380136104147,0.71023917270974,0.985580000289296,1.87425042622951,1.82762314734812,0.228394746383798,1.59858337396336,1.53643270125362,0.787267363162971,1.65110082970106,0.94250822584378,0.989711793635488,0.743216354580521,1.74008937434908,0.693152385438766,0.275372800867888,0.897753996528449,1.49093102526519,0.636366959112826,0.830723784956605,1.40717623278689,0.891545543780136,0.663793359016393,1.56892770501447,2.04386232266152,0.663868370106076,1.22220835814851,1.60556634831244,0.770880967791707,0.673368877917069,1.61292066846673,1.58455582873674,1.32492999942141,2.03920321851495,0.709610115718419,0.810237048987464,0.745567022661523,0.886563447733848,0.47783231147541,1.37733160973963,1.03519942246866,2.12495629103182,1.13370058939248,0.802757664898746,0.641371874831244,0.880144919382834,0.505520255834138,1.4015399924783,0.74074262632594,1.99137838900675,0.922077813307618,1.59225291166827,0.355198015911283,0.858014299903568,1.4528707608486,1.05073740655738,0.861750390549662,1.26062380501447,1.34141524030858,1.81175126133076,1.17981079334619,0.949617400771456,1.12422937569913,0.992328074831244,0.213006766730954,0.553078854966249,0.993744271359692,0.958368130665381,0.762846748119576,0.890992762970106,0.7552831292189,2.33874790163934,0.953670180327867,1.71017234281581,0.0069051585342334,0.904811021215043,1.71245435959499,1.71255198158148,1.05380112883317,1.63039626885246,2.9484041463838,1.85976395756991,1.77105454599807,0.75458972825458,1.87075174975892,2.16126237647059,1.39448952372228,0.960489234715526,0.361694061812922,0.987594865380905,0.213656705593056,2.35170306480231,1.46720329363549,1.04992820829315,0.975357761812922,0.86965643394407,0.867884419286403,0.789092112536162,0.785175067888139
MEWO_SKIN--malignant_melanoma,1.52333840289296,1.35296428196721,0.862906641658629,0.895773189392479,0.743598302989393,0.711125435101254,1.21308441523626,1.05145659479267,1.11642645168756,1.67584868852459,0.59462103490839,0.954487597492768,0.561111062873674,0.607669333461909,1.34975490318226,1.31540438476374,0.973537315718418,1.28535911243973,0.978218309161043,0.994645242044359,1.3294777780135,1.00580469942141,1.57941471639344,0.732973751012536,1.47824211282546,1.35099353481196,0.909299201157184,0.868473489392479,0.812126222565093,0.947438087753134,0.746153618129219,1.08627791533269,1.31961320289296,0.577272027290261,1.05712118611379,0.691292056509161,0.44908116894889,1.19697393770492,1.21173353326904,1.07551565824494,0.962698438958534,1.40862272594021,1.03874480057859,1.08630833770492,1.27912271783992,1.07594321677917,1.29885994696239,0.829382074927676,1.5912662608486,0.949459435294118,1.61770937068467,0.655091102796528,1.27845969990357,1.44214045130183,0.692252942912246,0.333100588235294,1.12162617338476,1.45757703876567,1.08058703625844,1.0632252096432,1.14141285554484,0.979102164898746,0.906660734040502,1.51960303972999,0.536508420154291,0.271961796528447,1.05087047868852,1.06801608023144,0.613737866538091,0.859334398264224,0.525720128640309,1.13076061417551,0.936753010896816,1.43832076576664,1.61728550684667,0.603913924108004,1.59391610260366,0.783037623143685,0.726550476470588,0.882161533654773,1.29608429816779,1.25052057608486,1.18560144059788,1.81069589161041,0.931022630665381,1.00989345303761,1.18638478640309,1.21893230308582,0.540600516875603,1.29933672594021,1.30735021321119,1.85171629103182,0.801003957762778,0.516240429604628,0.464127881581485,1.1066330948891,0.505478640115718,1.36773890954677,0.937806589199614,1.50207962622951,0.988206227000965,1.43065967299904,0.404009702025073,1.15346498842816,1.00109592189007,1.08700037955641,1.30239906171649,0.924361210028932,0.775264245612344,1.67262801350048,1.50906802381871,1.05055154349084,0.895610681388622,1.23225548852459,0.466913597492767,0.532126814464803,1.17772785863066,1.16635590790743,0.885776242815813,1.18052566605593,1.03178071263259,1.96926666441659,0.813517953712632,1.22255853230473,0.0655769357762779,0.838260964802315,1.39235786682739,1.40222189334619,1.11047369874638,1.74918790048216,1.8559862948891,1.81167790646094,1.55618154310511,1.1123188632594,1.19750816923819,1.96979137647059,0.564517701157184,1.07635626846673,0.441593528061716,1.03370782487946,0.251982784667309,2.02197356721312,1.0904003587271,0.930103707810994,1.30766814464802,0.928768196721312,1.09793072208293,0.745587885920926,1.16443177762777
K029AX_SKIN--malignant_melanoma,1.99690961215043,1.59304450376085,0.8529971975892,0.570742226036645,0.986501958727097,1.92739517280617,1.71610908158149,1.33239729103182,0.893866836451301,1.53138070973963,0.728827213789778,1.26178551841851,1.03166037434908,0.469539682063645,1.45825445284474,1.16184939054966,0.795387050048216,1.32239047020251,1.26679389064609,0.907410481677917,1.49687823413693,0.900984151205401,1.91107723809065,1.66199231899711,1.38744121986499,1.96535084628737,1.39234902902604,1.2912117584378,0.91019902343298,0.645916759884283,0.966361554484089,1.12380441388621,1.49561741118611,0.9893382780135,0.86610806268081,0.90978211533269,0.447504264416585,1.36046819710704,1.54838375216972,1.30608264088718,1.33344316027001,1.73748040385728,1.09529263278689,1.24980259710704,1.36302522507232,0.94758246123433,1.01401511186114,0.717740442333654,1.78699918081003,1.26430599942141,1.70778939720347,0.757040501542912,1.0260513807136,2.09485726133076,1.2109307442623,0.495002853423335,1.25992182333655,1.14737459421408,1.21808773346191,1.40151493770492,0.689222454387656,1.5271561051109,0.805294873866924,1.64617520173578,0.682988466923819,0.386440035197686,1.10495492034716,1.26595486904532,0.751485648601737,0.976549166827386,1.25776798302797,0.910924696142718,1.2979497587271,1.53437344175506,1.93032438148505,1.27299833442623,1.02335638370299,0.873411195949856,0.984279294696239,0.77644319324976,1.71736171137898,1.49845688225651,1.29428888225651,2.0214741635487,0.715391102217937,1.32283512227579,0.8229853756027,0.86733234310511,0.56138462102218,1.23687470424301,0.447986117743491,2.31535629103182,0.986173431243973,0.451484746865959,0.683581303953713,0.562374032208293,0.618490703278689,1.36589307251688,0.933941060752169,1.86971574580521,1.13008520289296,1.58656800713597,0.482015528929605,1.04953879026037,1.25515586210222,1.33127889980714,1.29298785920926,1.29816205959499,1.00942352285439,1.96822341755063,1.13148142979749,1.29211488775313,1.44321695429122,1.03484979228544,0.37525105024108,0.681314234908389,0.809037792092575,0.658286258919961,1.25969747328833,0.930883683895854,0.865636803760849,2.28150555930569,1.48933970684667,1.40117134763742,0.208501279074253,0.661912342815814,1.63059820192864,1.40617439382835,1.23309678649952,1.58623068543876,2.62705889083896,1.75010795756991,1.85910934831244,1.00867658264224,1.37711187753134,2.28212069083896,1.10665073201543,0.774260822950821,0.569064866055931,1.15775730703954,0.30334266605593,2.18653640617165,1.12534460125362,1.25634195274831,1.05170945805207,0.727733612343297,0.97923240289296,1.01267561542912,0.901503346576664
MELJUSO_SKIN--malignant_melanoma,1.84358491157184,1.7921283243973,0.817212793539055,0.662181451687561,1.01028987193828,1.7853653512054,1.48155445477338,1.21599604513018,0.83223019807136,1.99255262102218,0.832211202700096,1.53484434869817,0.920347961620057,0.164576488717454,1.50677846586307,1.28157760173578,0.788599981581485,1.44757492150434,1.39412954734812,1.01875582208293,1.55151672111861,1.02390574715526,1.82479551340405,1.3478514048216,1.70233064995178,1.76554599189971,1.42488758784957,1.32134138717454,0.628664599132112,0.752625147540983,0.857414200096433,1.34502536952748,1.71922126750241,0.635980116972034,0.93986979749277,0.99632786605593,0.567848316489874,1.35480449122469,1.49558581388621,1.27982245188043,1.36653316027001,1.70746597280617,1.45268655371263,1.35007400501446,1.39700596759884,1.24840373654773,0.848265111861137,0.706340574927676,1.92861608052073,0.968226595853424,1.89718197434908,0.681380657280618,1.12750024522661,2.09542283317261,1.31048794291225,0.291936399228544,1.34522645110897,1.0948601265188,1.27015736316297,1.41407083066538,0.706670385920925,1.46094890163935,0.895534182449373,1.67009495486982,0.671980765380907,0.180082632111861,1.16513424821601,1.26506534349084,0.502666959112826,1.06650351783992,1.07146178630665,0.881714522565092,1.19443160491803,1.35116590173578,1.90844888582449,0.993479605882353,1.21058985814851,1.10475391533269,0.749847471648987,0.813208052459017,1.58167594281582,1.58035829112826,1.34433811176471,2.21914923972999,0.866539548698169,1.41893337782064,0.943256721311475,0.390511510896817,0.561335710703954,1.24336187203472,0.651323529990358,2.03821604513018,1.18196092786885,0.509986547733847,0.407146856027001,0.653365244358726,0.429625386981678,0.844834705110898,1.06539532015429,1.60896252786885,1.44818784995178,1.73604214214079,0.4091958756027,1.36278740501447,1.21403945805207,1.319993056027,1.45880039054966,1.28111499498554,1.55862426441659,1.97899445323047,1.02050492449373,0.725697785535198,1.28746916740598,1.17212709411765,0.460436470684667,0.463944624493732,0.808879040887175,0.76918168707811,1.29713704898746,1.00555116605593,1.11967334570878,2.40932562102218,1.25675498264224,1.1305630192864,0.363548158534234,0.460729765670203,1.45290603895853,1.70581275496625,1.09972217029894,1.21771034696239,2.6673341463838,1.7976306075217,1.61141069161041,1.19050672825458,1.67407781533269,1.84481379884282,0.716052089296046,0.84432425978785,0.578080249373192,1.38850672844744,0.268649992478302,2.46313580250723,1.57456546383799,1.42445908341369,1.2055897608486,0.613802196721312,1.27155446268081,1.13396272246866,1.1597150900675
COLO800_SKIN--malignant_melanoma,2.24965173365477,2.04264212478303,0.705316607907425,0.671089440115719,0.994035173288331,2.18297043124397,1.49895685014465,0.777581746190937,0.96113919807136,1.88704304435873,0.561500506943105,1.15763063124397,1.0746863415622,0.216072491128254,1.65598871658631,1.22520999228544,0.771871213982642,1.56221232266152,1.00246559652845,0.793606959016393,1.62209168158149,0.721462713886211,1.47348360742526,1.18001467193828,1.95110318322083,1.90308328891032,1.68784039980714,1.02243195805207,0.759438108775314,0.724477747348121,0.695246554001928,1.16178980540019,1.92515657222758,0.851584842622951,0.779936435872711,1.00806559797493,0.304225720540019,1.44363449122469,1.74821616007714,1.18910304783028,1.13811458360656,2.00742915795564,1.31631940617165,1.17996477743491,1.46956769710704,1.04936898244937,0.80836837994214,0.786113458727096,2.07675960559306,1.06215860115718,2.1078777048216,0.723083638958534,1.23062123172613,2.1485143876567,1.69676737396336,0.371506741562198,1.48647790433944,1.34397524898746,1.22747703625844,1.52383137743491,0.875529889296045,1.22851036933462,0.756337924493732,1.7928737195757,0.680023370009644,0.136356868370299,0.797084678302797,1.46828281697203,0.598931342912247,0.829576344262295,1.16817040540019,0.811795732304726,1.17281190675024,1.4319926731919,2.08613890703954,1.0206601512054,1.05560895699132,1.31999908987464,0.838301305785921,0.698193955062681,1.56241262748312,1.59514345506268,1.19086725785921,2.27380005409836,0.794571476374157,1.07938168640309,0.548314700096432,0.67958040289296,0.513058999035681,1.04278395882353,0.838460949951784,1.99777887926712,0.903318927868852,0.447981221311475,0.674185951976856,0.79954402063645,0.58238365168756,1.28031257974928,0.932463948408871,2.07255917685632,1.39561981330762,1.76885543143684,0.239037407907426,1.00848574831244,1.36575848119576,1.11865641282546,1.33097333558342,1.46791503066538,1.38731695583414,1.71901185438766,1.20900926104146,1.08427634387657,1.22205583760849,1.21275950877531,0.374252367502411,0.621911446094504,0.899211770877532,1.12860194117647,1.14994439421408,1.00134913134041,0.899884666345227,2.48098740790743,1.21462954194793,1.846890987946,0.277773721697203,0.453061214079074,1.44083763249759,1.58534759537126,0.955793024686595,1.44599826981678,2.81703390337512,1.95813410703954,1.83942083529412,1.0676252027001,1.75087610800386,2.38977795265188,1.22182946827387,0.854329478688525,0.54391810617165,1.53520682487946,0.192126549855351,2.68410722102218,1.53297203519769,1.21244212487946,1.18013345805207,0.830208363548697,1.08728158129219,0.891956778881388,0.984561777627772
IPC298_SKIN--malignant_melanoma,1.45848477222758,1.52462947483124,0.844078322950819,0.770928830665381,0.720148593731919,1.3174029924783,1.58368160713597,1.13948345303761,0.75397995409836,1.82723188235294,0.649366739344263,1.2006072855352,0.983272341562199,0.164253704243008,1.64882523780135,1.00516081677917,0.823841727965285,1.23426182507232,1.19815540559306,0.892981538572806,1.5768973903568,0.922678353230473,1.8105644584378,0.995611066345227,1.48986270395371,1.58640898997107,1.60903424648023,1.35590722613308,0.744600286692381,0.879247672131148,0.8310416243973,1.39924491533269,1.32244019132112,0.907374638187077,0.959664898746384,1.0791817045323,0.365054898939248,1.45974541215043,1.56413229893925,1.08156565535198,1.20539229141755,1.75770072208293,1.29388721812922,1.46705477743491,1.56679684416586,1.13785121774349,0.840178334619093,0.694024981870781,1.71593343490839,0.957866401542912,1.65481364889103,0.74469123539055,1.28038125920926,2.30413682063645,1.10074035467695,0.280953746383799,1.1646888927676,1.29410055467695,1.13881105554484,1.57383555679846,0.792850596142718,1.29311266055931,0.860255082642237,1.56931891340405,0.623674648698168,0.286901268081003,1.07577952883317,1.43144010048216,0.691241272516877,0.930679166827387,1.30061155004822,0.861908911186114,1.08619814590164,1.57255280096432,1.75654478457088,1.47358251861138,1.05479677232401,1.24130762507232,0.744479136065574,0.833614541369335,1.42732656190935,1.29191733114754,1.50495847627772,1.986412287946,0.847932427193829,1.17815290144648,0.988766297974928,0.886515493539054,0.488353378013502,1.43019579103182,0.782548990935391,2.01278704513018,0.835012464995179,0.473462264705882,0.675950795756992,0.704557127675988,0.444096765477338,1.4750653415622,1.03585676663452,1.71050447965285,1.43483087405979,1.49475368457088,0.36260362246866,1.24112678543877,1.22589473866924,1.06871119392478,1.05375088717454,1.4053547876567,1.37295563375121,2.11647489296046,1.17233055033751,1.06353254349084,1.09232995429122,0.985297161620058,0.525689218032786,0.61209786653809,0.897413372613308,0.795809716972035,1.16800039421408,0.959398071070396,1.04335428929605,2.0224906509161,1.26522970684667,1.31977469864995,0.254548158534234,0.750204802796528,1.5458684367406,1.49699008669238,1.21344456181292,1.62540426885246,2.30931132189007,1.81083557087753,1.38089234831244,1.16082820655738,1.68024990742527,2.35407904088717,1.02899626142719,0.884211830665382,0.458097651976856,1.16411886538091,0.174108743201542,2.13752440617165,1.41306510125362,1.33516062487946,1.13095792285439,0.718915051108968,1.09730036239151,1.01804241147541,1.08129736297011
WM88_SKIN--malignant_melanoma,1.89134055429122,1.64151833982642,1.01212015323047,0.804312226036646,0.871455605785921,1.24324443510125,1.42740160713597,0.827569594792671,0.968168068852459,1.74157989103182,0.414846746576664,0.793795221890067,0.786461062873675,0.435549296335583,1.63516184773385,1.06303926036644,0.811857103567985,1.41297382507232,0.983777432594022,0.887858316779171,1.60143808852459,0.862933420250724,1.64081218698168,0.936721921697204,1.51214119672131,1.45113685303761,1.18442609652845,0.978787323529412,0.856408567309547,0.778698570877532,0.47322562150434,0.890770739826422,1.43004619132112,0.588050307907426,0.93303343683703,0.541274232979749,0.239401206557377,1.0677974584378,1.42719178302797,1.15472164378014,0.914928583606557,1.46875902777242,0.968279444744454,1.04370621620058,1.1224234656702,0.814837642044358,1.12639937994214,0.708365430279653,1.71053292671167,0.8394687,1.72762305728062,0.68206811195757,1.02185521677917,1.54519042430087,1.27834013866924,0.418912363548697,1.49420466036644,1.46418315641273,0.859988772034715,1.2321046831244,1.01935541099325,1.09657838862102,0.754470574927676,1.54095539652845,0.526718254773384,0.216707857280617,1.03631438611379,1.14383924898746,0.690003728640308,0.463660994214079,1.00955015756991,0.782176818129219,0.834640786210221,1.45514320405015,1.6743314027001,0.314587440983606,1.38384641841852,1.02786440424301,0.974848904146577,0.788225036065574,1.38528644619094,1.62431935814851,0.99365826412729,1.92060979566056,0.786636130183222,0.799080872516874,0.806524958534233,1.07470563625844,0.537257148505305,1.13435441976856,0.945653119189971,1.98294287926712,0.934091986692382,0.472209963837994,0.611964327579556,1.00270414696239,0.486428655062681,1.43610200597879,0.708488123915139,2.00010166769528,0.867595714946963,1.57715931186114,0.477698300867888,0.926829155255545,1.34428973866924,0.965574952844745,0.868910844744455,1.0474127876567,1.05615254503375,2.07926668948891,1.38103762555448,0.963855785535198,0.898195432594021,1.13863936509161,0.362625509257473,0.609536595564128,1.09244625978785,0.969000015429123,0.661141291031823,1.02229791918997,0.864370770009643,2.09766110896818,0.97214937897782,1.65565846287367,0.219157158534234,0.743789814368371,1.56490991648987,1.35394382584378,1.05249277396336,1.31397490530376,2.85633558225651,1.4698617270974,1.44590454599807,0.527743612536161,1.45375872902604,1.65373473519769,0.204826581099325,0.931590119961428,0.38869210906461,0.865393537512053,0.245634551301832,2.19956907637416,0.996636776277723,0.872242945515911,1.0087459951784,0.820530265188043,0.987561139633558,0.82613591292189,0.860314867309546
COLO741_SKIN--malignant_melanoma,1.69233804030858,1.48788628582449,0.787436854291225,0.686962030279653,0.918590262487946,1.58111643124397,1.70856160713597,1.09853738939248,0.91553345168756,1.53103400289296,0.711352588428159,1.00130358592093,1.01696785265188,0.407912162777242,1.4010090343298,1.18411839633558,0.880615785824494,1.24399175564127,1.01595510086789,0.922382710703954,1.54701344821601,0.911189760655738,1.8565258195757,1.38166285708775,1.34995436644166,1.97666387135969,1.40030377444551,1.23545619527483,0.759979599132112,0.757649747348121,0.585726456123433,1.01798398476374,1.49030832150434,0.635236766441658,0.91605693828351,0.822597501542912,0.617919803471553,1.13458744204436,1.4360386557377,1.15750258592093,0.971449653037608,1.61411199884282,1.07795346017358,1.24359831938283,1.51035047965284,1.09861135226615,0.895405111861137,0.791489384956605,1.79030988813886,0.916617399614272,1.61457774869817,0.660678976952748,1.22007139421408,1.66510480424301,1.21769432381871,0.435498799421407,1.29529888601736,1.30941071764706,0.916953337126325,1.2152046831244,0.83114891436837,1.24587956509161,0.888840454387656,1.49064259614272,0.582090764898747,0.374314456605593,1.09879802449373,1.27772061157184,0.717303648601736,1.1075394975892,1.11815445265188,0.892394354291225,1.02983943423336,1.68254677203472,1.72921722719383,1.15281326644166,1.0826094415622,0.981727262487947,0.79631473539055,0.790909193249758,1.53029939701061,1.19786815081967,1.10847826846673,1.85921256229508,0.863511900675025,1.17689637878496,0.836830789296047,0.927330197010607,0.754756378013501,1.14925336914175,0.473063291321119,1.80214781851495,0.964489624108004,0.561890826904532,0.53142372777242,0.638699550048214,0.777203243297976,0.955501943297975,0.997479975409836,1.50939801870781,1.17525481330762,1.41549512815815,0.452139547733848,1.13777781147541,1.04128848119576,1.19677674214079,1.00147046865959,1.31827899498554,1.56272143606557,1.68867932594021,0.926573070106075,1.27043436219865,1.27153916740598,1.05112546248795,0.21439373924783,0.742629381485053,0.817285081388623,1.02733881002893,1.1551253807136,0.933273112054002,1.09323767888139,2.01335151976856,1.32060821890067,1.38430483799421,0.153561514368371,0.946160973481196,1.42294641600771,1.33554831427194,1.23752134387657,1.40285790530376,2.1861742948891,1.80417490646094,1.61184663278689,1.06738122295082,1.93154431533269,1.74033261513983,0.665798593635488,1.01067338514947,0.567184258534233,1.24997310549662,0.272949889778205,2.02485255467695,1.15270850192864,1.30569284763742,1.06777105303761,0.81974656412729,0.974261117454194,0.97249322391514,1.07732825400193
UACC257_SKIN--malignant_melanoma,1.86828654513018,1.34608816335583,1.09876699556413,0.585755770877531,0.819235554194793,1.68912243124397,1.72144441523626,1.15856019363549,0.959175068852459,1.36773970973963,0.714468381581485,1.21719872719383,0.984175976084859,0.467004102025072,1.32928588678881,1.14977821890067,0.822193939633558,1.15500925419479,1.33269210761813,0.947777899710703,1.25163113288332,0.996737736547734,1.46739412526519,1.21437750414658,1.13171626518804,1.48911739884282,1.35986529951784,1.29387790501447,0.824696040790742,0.630478032786886,0.510981925747349,0.98798391533269,1.23705997434908,0.667950010896817,0.829535456123434,0.730879835197685,0.504770343490839,1.51799577569913,1.24983593442623,1.27386325708775,1.10798544474445,2.08356573461909,1.2698129780135,0.995652778399229,1.22790464792671,1.0772650002893,0.7391713780135,0.699847462102217,1.54981352507232,0.854603629122469,1.49173422507232,0.672738112921891,1.23031137733848,1.82797842622951,1.36047682719383,0.437127063645131,1.34610799209258,1.03627092401157,1.13484750395371,1.17455426460945,0.426452957762777,1.30411936933462,0.824452765380906,1.39366318919961,0.581592135197686,0.334214296046287,1.1196950804243,1.29728981697203,0.559746023722276,0.897570166827385,0.934603420829315,0.705952920347156,1.13592158370299,1.55441272189007,1.64710677203472,0.746631680135006,1.10672940829315,0.629744623143685,0.891526540115719,0.861726174927677,1.34088370462874,1.19471840009643,1.30610149845709,1.85669271851495,0.818835111861138,1.21557188023144,1.03704231195757,0.927110389392478,0.572423582449374,1.04147208466731,0.649312014561235,1.8648657876567,0.995888957762778,0.62778919479267,0.511517710896818,0.472092538476372,0.682192993056895,0.772924705110897,1.05394617020251,1.54461765805208,1.26024890395371,1.31655356451302,0.447059894889103,1.24971228495661,1.24389145805207,1.01226146248795,1.14786921890067,1.26986257261331,0.854930383510125,2.06466040790742,0.890680374831244,0.810437400771457,1.34522764378014,1.16643121465767,0.407999616779171,0.658471097010607,0.841188214464803,0.912134156702025,1.17562283394407,0.766833666055932,0.963871492767598,2.04316892189007,1.39034607328833,1.69651118707811,0.162779514368371,0.655652984088718,1.34926157512054,1.33451754570877,1.08677534869817,1.56948391494696,2.01066190337512,1.68166781581485,1.63782991629701,1.11159765689489,1.92583592767599,1.8264009391514,0.638311830858245,0.70435381523626,0.510076647155255,1.02619122217936,0.152269907135969,1.99143068775313,1.30561868322083,1.45756696142719,0.8741859951784,0.653796705882352,1.12276036239151,1.07080935072324,1.01177221253616
SKMEL5_SKIN--malignant_melanoma,1.64512995351977,1.44578271783992,0.887723141658629,0.549356189392479,1.1256084563163,1.40015321812922,1.66751589643201,1.1367867924783,0.910420744840887,1.49929176277724,0.837601075891997,1.35519766981678,0.981442827579556,0.358212880713597,1.37064886171649,1.19230351880424,0.716050400578592,1.2514460873674,1.23315430626808,0.87055306846673,1.42426958611379,0.915155730761813,1.69243207463838,0.886113784763741,1.45975629122469,1.72694563027965,1.35652144561234,1.20384543539055,0.727522076470588,0.650777087753134,0.599243567502412,1.24961841388621,1.47601075930569,0.73388802632594,0.802660357762778,0.698838423915139,0.623970210414658,1.35826005535198,1.42721421600771,1.36600198418515,1.30938548717454,1.53442202777242,1.36911035506268,1.02308445920926,1.36679264744455,0.987504050916104,0.691962007714562,0.657113643876567,1.60317781918997,1.03143614455159,1.63716458331726,0.73696011292189,0.987618625168755,2.05060283317261,1.19232699594986,0.540236426229508,1.48210210684667,1.122899112054,1.11463529662488,1.34641249315333,0.668237440887174,1.54959025554484,0.782306713307618,1.52733313616201,0.577956945226616,0.391996758437802,1.04093607656702,1.35202836374156,0.77517035834137,0.87941069141755,1.08744725882353,0.631863660945034,1.21297023751205,1.50372970549662,1.82972819826422,1.17734689566056,1.00698610549662,0.933454348312441,0.881462390163935,0.768679273288332,1.73945575959499,1.28967290250723,1.21492655245902,1.93654285159113,0.773578258437803,1.25957443471553,0.714415178399228,0.904253872034715,0.638084516875603,1.0053832804243,0.770341076759884,1.9596999313404,1.32609655467695,0.46596699951784,0.543827368563163,0.567220238572805,0.698224628061717,1.11987117184185,0.971313037126326,1.67683797145612,1.33785421832208,1.49919918601736,0.426308235294118,1.16154114416586,1.08600745805207,1.13613072864031,1.32622336547734,1.2027297876567,1.24629594860174,2.24518140597879,0.979229245130183,0.905976887753134,1.37803287714561,1.16693475178399,0.430846557473481,0.535373381485053,0.692568271359692,0.795169459016394,1.25240369411765,0.857589999228544,0.931804797492767,2.15798615911283,1.39594554676953,1.31047593105111,0.260692279074253,0.759224752169721,1.27273476460945,1.50549212526519,1.04941644995178,1.37142991494696,2.04655580597878,1.78844376374156,1.51944496258438,1.11670424898746,2.12441512150434,1.8425380852459,0.697050442237223,0.782928822950821,0.67091692150434,1.06135294349084,0.454752911475409,2.10787768582449,1.23419529845709,1.39364743731919,1.16330432015429,0.662985234329798,1.15768811745419,1.18786480636451,0.942156742912246
