"","source_node","source_cluster","target_node","target_cluster","edge_values","edge_type"
"5626","ROCK2","1","ECHDC2","6",-0.00860440048634927,"Between cluster"
"5627","ROCK2","1","ECI1","6",-0.159469149789111,"Between cluster"
"5628","ROCK2","1","EHHADH","6",0.0416363959183358,"Between cluster"
"5629","ROCK2","1","FAHD1","6",0.0134220251272743,"Between cluster"
"5630","ROCK2","1","HMGCL","6",-0.104261653717665,"Between cluster"
"5631","RTKN","1","AACS","6",0.261832922283445,"Between cluster"
"5632","RTKN","1","ACAA1","6",0.147242377014651,"Between cluster"
"5633","RTKN","1","ACADS","6",0.251241896866845,"Between cluster"
"5634","RTKN","1","ACADVL","6",0.25814107242352,"Between cluster"
"5635","RTKN","1","ACOX1","6",0.289351713567837,"Between cluster"
"5636","RTKN","1","ACOX2","6",0.0609504168054487,"Between cluster"
"5637","RTKN","1","ACSF2","6",0.175673238822465,"Between cluster"
"5638","RTKN","1","ACSS2","6",0.330608520545087,"Between cluster"
"5639","RTKN","1","AUH","6",0.121651671866968,"Between cluster"
"5640","RTKN","1","CAT","6",-0.0136444834946246,"Between cluster"
"5641","RTKN","1","CPT2","6",0.164603157852591,"Between cluster"
"5642","RTKN","1","ECH1","6",0.0596901150575978,"Between cluster"
"5643","RTKN","1","ECHDC2","6",0.260196374373452,"Between cluster"
"5644","RTKN","1","ECI1","6",0.173508834314737,"Between cluster"
"5645","RTKN","1","EHHADH","6",0.254241808455294,"Between cluster"
"5646","RTKN","1","FAHD1","6",0.234673213564129,"Between cluster"
"5647","RTKN","1","HMGCL","6",0.0378872828331602,"Between cluster"
"5648","SHB","1","AACS","6",0.0572814502064922,"Between cluster"
"5649","SHB","1","ACAA1","6",0.0798851829074882,"Between cluster"
"5650","SHB","1","ACADS","6",0.0334305222830616,"Between cluster"
"5651","SHB","1","ACADVL","6",0.161134998817063,"Between cluster"
"5652","SHB","1","ACOX1","6",0.183806024741746,"Between cluster"
"5653","SHB","1","ACOX2","6",0.19755516312637,"Between cluster"
"5654","SHB","1","ACSF2","6",0.0388067679275644,"Between cluster"
"5655","SHB","1","ACSS2","6",0.173513331870866,"Between cluster"
"5656","SHB","1","AUH","6",0.12363628426064,"Between cluster"
"5657","SHB","1","CAT","6",-0.129744373054054,"Between cluster"
"5658","SHB","1","CPT2","6",-0.0926306480344641,"Between cluster"
"5659","SHB","1","ECH1","6",-0.125026830424366,"Between cluster"
"5660","SHB","1","ECHDC2","6",0.292985147619759,"Between cluster"
"5661","SHB","1","ECI1","6",0.0771367992314364,"Between cluster"
"5662","SHB","1","EHHADH","6",0.184681427743061,"Between cluster"
"5663","SHB","1","FAHD1","6",0.290369793223735,"Between cluster"
"5664","SHB","1","HMGCL","6",0.075505082238601,"Between cluster"
"5665","SLK","1","AACS","6",-0.020962664550867,"Between cluster"
"5666","SLK","1","ACAA1","6",0.103467009615447,"Between cluster"
"5667","SLK","1","ACADS","6",0.0926127046156879,"Between cluster"
"5668","SLK","1","ACADVL","6",0.126753564451794,"Between cluster"
"5669","SLK","1","ACOX1","6",0.21431063154176,"Between cluster"
"5670","SLK","1","ACOX2","6",0.168646730256121,"Between cluster"
"5671","SLK","1","ACSF2","6",0.188860392323584,"Between cluster"
"5672","SLK","1","ACSS2","6",0.242566064819007,"Between cluster"
"5673","SLK","1","AUH","6",0.154281109930521,"Between cluster"
"5674","SLK","1","CAT","6",-0.00675658996404143,"Between cluster"
"5675","SLK","1","CPT2","6",-0.0952017738824947,"Between cluster"
"5676","SLK","1","ECH1","6",-0.0447346513367337,"Between cluster"
"5677","SLK","1","ECHDC2","6",0.229305630892508,"Between cluster"
"5678","SLK","1","ECI1","6",0.0581924072985996,"Between cluster"
"5679","SLK","1","EHHADH","6",0.170397342645546,"Between cluster"
"5680","SLK","1","FAHD1","6",0.156200743017427,"Between cluster"
"5681","SLK","1","HMGCL","6",0.00199045046063736,"Between cluster"
"5682","TAOK3","1","AACS","6",-0.111059629254066,"Between cluster"
"5683","TAOK3","1","ACAA1","6",0.284687537426638,"Between cluster"
"5684","TAOK3","1","ACADS","6",0.122066334372354,"Between cluster"
"5685","TAOK3","1","ACADVL","6",-0.00896241824386038,"Between cluster"
"5686","TAOK3","1","ACOX1","6",0.0151072125687157,"Between cluster"
"5687","TAOK3","1","ACOX2","6",0.05533669033267,"Between cluster"
"5688","TAOK3","1","ACSF2","6",0.174847609028578,"Between cluster"
"5689","TAOK3","1","ACSS2","6",0.0812246949893897,"Between cluster"
"5690","TAOK3","1","AUH","6",-0.118104011996744,"Between cluster"
"5691","TAOK3","1","CAT","6",0.279636821882963,"Between cluster"
"5692","TAOK3","1","CPT2","6",-0.000329808382717787,"Between cluster"
"5693","TAOK3","1","ECH1","6",0.0258536889070326,"Between cluster"
"5694","TAOK3","1","ECHDC2","6",-0.0466566090658782,"Between cluster"
"5695","TAOK3","1","ECI1","6",-0.217040344403068,"Between cluster"
"5696","TAOK3","1","EHHADH","6",-0.0606223942270007,"Between cluster"
"5697","TAOK3","1","FAHD1","6",-0.231622375094262,"Between cluster"
"5698","TAOK3","1","HMGCL","6",0.100513573063893,"Between cluster"
"5699","TJP2","1","AACS","6",0.203868186729396,"Between cluster"
"5700","TJP2","1","ACAA1","6",0.163583430671679,"Between cluster"
"5701","TJP2","1","ACADS","6",0.117260143398155,"Between cluster"
"5702","TJP2","1","ACADVL","6",0.0772091820971876,"Between cluster"
"5703","TJP2","1","ACOX1","6",0.203991898501144,"Between cluster"
"5704","TJP2","1","ACOX2","6",-0.0218860937080921,"Between cluster"
"5705","TJP2","1","ACSF2","6",0.29826238765263,"Between cluster"
"5706","TJP2","1","ACSS2","6",0.21786793816018,"Between cluster"
"5707","TJP2","1","AUH","6",0.277788555636145,"Between cluster"
"5708","TJP2","1","CAT","6",-0.0110346993924879,"Between cluster"
"5709","TJP2","1","CPT2","6",0.0453838890520035,"Between cluster"
"5710","TJP2","1","ECH1","6",0.0154177215454126,"Between cluster"
"5711","TJP2","1","ECHDC2","6",0.244486991592563,"Between cluster"
"5712","TJP2","1","ECI1","6",0.104219406175911,"Between cluster"
"5713","TJP2","1","EHHADH","6",0.187392762203886,"Between cluster"
"5714","TJP2","1","FAHD1","6",0.0204953490241285,"Between cluster"
"5715","TJP2","1","HMGCL","6",0.103020510895719,"Between cluster"
"5716","VAV1","1","AACS","6",-0.0457665977516826,"Between cluster"
"5717","VAV1","1","ACAA1","6",0.0706061115487626,"Between cluster"
"5718","VAV1","1","ACADS","6",0.153300261565952,"Between cluster"
"5719","VAV1","1","ACADVL","6",-0.0850830734391206,"Between cluster"
"5720","VAV1","1","ACOX1","6",-0.124980574701521,"Between cluster"
"5721","VAV1","1","ACOX2","6",-0.183866178716906,"Between cluster"
"5722","VAV1","1","ACSF2","6",0.162387424231685,"Between cluster"
"5723","VAV1","1","ACSS2","6",-0.111890289261101,"Between cluster"
"5724","VAV1","1","AUH","6",0.0487310315992298,"Between cluster"
"5725","VAV1","1","CAT","6",0.16992939806922,"Between cluster"
"5726","VAV1","1","CPT2","6",0.163516971404984,"Between cluster"
"5727","VAV1","1","ECH1","6",0.260399302625661,"Between cluster"
"5728","VAV1","1","ECHDC2","6",-0.125456009606012,"Between cluster"
"5729","VAV1","1","ECI1","6",0.128838059448427,"Between cluster"
"5730","VAV1","1","EHHADH","6",-0.130039687976993,"Between cluster"
"5731","VAV1","1","FAHD1","6",-0.28305314636555,"Between cluster"
"5732","VAV1","1","HMGCL","6",0.0121713809896942,"Between cluster"
"5733","VAV2","1","AACS","6",0.267878291279971,"Between cluster"
"5734","VAV2","1","ACAA1","6",0.0787083526894711,"Between cluster"
"5735","VAV2","1","ACADS","6",0.135329718033067,"Between cluster"
"5736","VAV2","1","ACADVL","6",0.123334389113287,"Between cluster"
"5737","VAV2","1","ACOX1","6",0.0727925970699508,"Between cluster"
"5738","VAV2","1","ACOX2","6",-0.0267895842898694,"Between cluster"
"5739","VAV2","1","ACSF2","6",0.146570400654826,"Between cluster"
"5740","VAV2","1","ACSS2","6",0.116798051620043,"Between cluster"
"5741","VAV2","1","AUH","6",0.196394629639344,"Between cluster"
"5742","VAV2","1","CAT","6",-0.0812143646018597,"Between cluster"
"5743","VAV2","1","CPT2","6",0.0651170920372318,"Between cluster"
"5744","VAV2","1","ECH1","6",-0.0418921967612034,"Between cluster"
"5745","VAV2","1","ECHDC2","6",0.209747893616485,"Between cluster"
"5746","VAV2","1","ECI1","6",0.150841832964564,"Between cluster"
"5747","VAV2","1","EHHADH","6",0.0267381743265378,"Between cluster"
"5748","VAV2","1","FAHD1","6",0.0764765260559598,"Between cluster"
"5749","VAV2","1","HMGCL","6",0.0374198380759102,"Between cluster"
"5750","VAV3","1","AACS","6",0.0089463981207088,"Between cluster"
"5751","VAV3","1","ACAA1","6",0.0684938701121092,"Between cluster"
"5752","VAV3","1","ACADS","6",0.100179724532144,"Between cluster"
"5753","VAV3","1","ACADVL","6",-0.08981149627994,"Between cluster"
"5754","VAV3","1","ACOX1","6",0.0308997711092794,"Between cluster"
"5755","VAV3","1","ACOX2","6",-0.0746880890784159,"Between cluster"
"5756","VAV3","1","ACSF2","6",0.19353031985293,"Between cluster"
"5757","VAV3","1","ACSS2","6",0.12157922431654,"Between cluster"
"5758","VAV3","1","AUH","6",0.0291863256767137,"Between cluster"
"5759","VAV3","1","CAT","6",0.236273465922584,"Between cluster"
"5760","VAV3","1","CPT2","6",0.163440079963011,"Between cluster"
"5761","VAV3","1","ECH1","6",0.285326119092776,"Between cluster"
"5762","VAV3","1","ECHDC2","6",0.000483203880618716,"Between cluster"
"5763","VAV3","1","ECI1","6",0.127123091364388,"Between cluster"
"5764","VAV3","1","EHHADH","6",0.0477208648360497,"Between cluster"
"5765","VAV3","1","FAHD1","6",-0.0304568179967382,"Between cluster"
"5766","VAV3","1","HMGCL","6",-0.0291381009816959,"Between cluster"
"5767","WASF2","1","AACS","6",-0.0885909556095687,"Between cluster"
"5768","WASF2","1","ACAA1","6",-0.0482171162087706,"Between cluster"
"5769","WASF2","1","ACADS","6",0.0714158523310483,"Between cluster"
"5770","WASF2","1","ACADVL","6",0.0581612870061652,"Between cluster"
"5771","WASF2","1","ACOX1","6",-0.161565744129251,"Between cluster"
"5772","WASF2","1","ACOX2","6",-0.155098023406775,"Between cluster"
"5773","WASF2","1","ACSF2","6",0.168791279448411,"Between cluster"
"5774","WASF2","1","ACSS2","6",0.0962685478072795,"Between cluster"
"5775","WASF2","1","AUH","6",-0.0670568000299344,"Between cluster"
"5776","WASF2","1","CAT","6",0.129086316607568,"Between cluster"
"5777","WASF2","1","CPT2","6",0.0204123077183985,"Between cluster"
"5778","WASF2","1","ECH1","6",0.066526926831901,"Between cluster"
"5779","WASF2","1","ECHDC2","6",-0.0395107356266309,"Between cluster"
"5780","WASF2","1","ECI1","6",-0.0115954403305087,"Between cluster"
"5781","WASF2","1","EHHADH","6",-0.079199368710018,"Between cluster"
"5782","WASF2","1","FAHD1","6",-0.29178929607857,"Between cluster"
"5783","WASF2","1","HMGCL","6",0.369239482680879,"Between cluster"
"5784","WIPF2","1","AACS","6",0.13962630414754,"Between cluster"
"5785","WIPF2","1","ACAA1","6",0.0185465806457445,"Between cluster"
"5786","WIPF2","1","ACADS","6",0.190788759257769,"Between cluster"
"5787","WIPF2","1","ACADVL","6",0.198274975391282,"Between cluster"
"5788","WIPF2","1","ACOX1","6",0.174042270170465,"Between cluster"
"5789","WIPF2","1","ACOX2","6",-0.103911211459109,"Between cluster"
"5790","WIPF2","1","ACSF2","6",0.30055385592732,"Between cluster"
"5791","WIPF2","1","ACSS2","6",0.203305416797093,"Between cluster"
"5792","WIPF2","1","AUH","6",0.127548859706799,"Between cluster"
"5793","WIPF2","1","CAT","6",-0.00288463159568781,"Between cluster"
"5794","WIPF2","1","CPT2","6",-0.0294923956120592,"Between cluster"
"5795","WIPF2","1","ECH1","6",0.141728146013831,"Between cluster"
"5796","WIPF2","1","ECHDC2","6",0.210009301411062,"Between cluster"
"5797","WIPF2","1","ECI1","6",0.0654731892801859,"Between cluster"
"5798","WIPF2","1","EHHADH","6",0.125902733627963,"Between cluster"
"5799","WIPF2","1","FAHD1","6",-0.0658228836598398,"Between cluster"
"5800","WIPF2","1","HMGCL","6",0.119746581281315,"Between cluster"
"5801","ACOT4","2","ADAR","3",0.0849048229621709,"Between cluster"
"5802","ACOT4","2","BST2","3",0.070888938191381,"Between cluster"
"5803","ACOT4","2","DDX58","3",0.224913085526167,"Between cluster"
"5804","ACOT4","2","DHX58","3",0.0110450030265615,"Between cluster"
"5805","ACOT4","2","DTX3L","3",0.188985725123359,"Between cluster"
"5806","ACOT4","2","EIF2AK2","3",0.178838679887303,"Between cluster"
"5807","ACOT4","2","IFIH1","3",0.244189896101293,"Between cluster"
"5808","ACOT4","2","IFITM1","3",0.100626002656255,"Between cluster"
"5809","ACOT4","2","IRF7","3",0.15617291141602,"Between cluster"
"5810","ACOT4","2","NLRX1","3",0.0944565122561574,"Between cluster"
"5811","ACOT4","2","NMI","3",0.174529477074973,"Between cluster"
"5812","ACOT4","2","OAS1","3",0.203553664090284,"Between cluster"
"5813","ACOT4","2","OAS2","3",0.0958211080325301,"Between cluster"
"5814","ACOT4","2","OASL","3",0.238738157145479,"Between cluster"
"5815","ACOT4","2","PARP10","3",-0.032556716854326,"Between cluster"
"5816","ACOT4","2","PARP9","3",0.18469126412657,"Between cluster"
"5817","ACOT4","2","PLSCR1","3",0.202777830460961,"Between cluster"
"5818","ACOT4","2","RNF135","3",0.0521106447999264,"Between cluster"
"5819","ACOT4","2","TRIM21","3",0.00840428146250493,"Between cluster"
"5820","ACOT4","2","TRIM25","3",0.0568497370068945,"Between cluster"
"5821","AJUBA","2","ADAR","3",-0.171476673680336,"Between cluster"
"5822","AJUBA","2","BST2","3",0.00841912594634152,"Between cluster"
"5823","AJUBA","2","DDX58","3",0.3411504595333,"Between cluster"
"5824","AJUBA","2","DHX58","3",0.0825122011293761,"Between cluster"
"5825","AJUBA","2","DTX3L","3",0.227397930518303,"Between cluster"
"5826","AJUBA","2","EIF2AK2","3",0.243312252384108,"Between cluster"
"5827","AJUBA","2","IFIH1","3",0.0536164385369609,"Between cluster"
"5828","AJUBA","2","IFITM1","3",0.144724220512538,"Between cluster"
"5829","AJUBA","2","IRF7","3",-0.0107464277755218,"Between cluster"
"5830","AJUBA","2","NLRX1","3",0.104959362945662,"Between cluster"
"5831","AJUBA","2","NMI","3",0.0829934079860223,"Between cluster"
"5832","AJUBA","2","OAS1","3",0.128596397978954,"Between cluster"
"5833","AJUBA","2","OAS2","3",-0.0122560363305956,"Between cluster"
"5834","AJUBA","2","OASL","3",0.198678016003449,"Between cluster"
"5835","AJUBA","2","PARP10","3",-0.00529163340407425,"Between cluster"
"5836","AJUBA","2","PARP9","3",0.214911509792809,"Between cluster"
"5837","AJUBA","2","PLSCR1","3",0.306447201314008,"Between cluster"
"5838","AJUBA","2","RNF135","3",0.066210983229283,"Between cluster"
"5839","AJUBA","2","TRIM21","3",0.0594830118269675,"Between cluster"
"5840","AJUBA","2","TRIM25","3",0.0600962331554692,"Between cluster"
"5841","ALPK1","2","ADAR","3",0.198883735956342,"Between cluster"
"5842","ALPK1","2","BST2","3",0.286192109180833,"Between cluster"
"5843","ALPK1","2","DDX58","3",0.288818793144299,"Between cluster"
"5844","ALPK1","2","DHX58","3",0.452399101785708,"Between cluster"
"5845","ALPK1","2","DTX3L","3",0.441510966495968,"Between cluster"
"5846","ALPK1","2","EIF2AK2","3",0.11126797995879,"Between cluster"
"5847","ALPK1","2","IFIH1","3",0.338875418568674,"Between cluster"
"5848","ALPK1","2","IFITM1","3",0.360053831218986,"Between cluster"
"5849","ALPK1","2","IRF7","3",0.29603009312917,"Between cluster"
"5850","ALPK1","2","NLRX1","3",0.286379099955947,"Between cluster"
"5851","ALPK1","2","NMI","3",0.487522000228172,"Between cluster"
"5852","ALPK1","2","OAS1","3",0.302537450936847,"Between cluster"
"5853","ALPK1","2","OAS2","3",0.341153192781668,"Between cluster"
"5854","ALPK1","2","OASL","3",0.289333440138062,"Between cluster"
"5855","ALPK1","2","PARP10","3",0.400032248026406,"Between cluster"
"5856","ALPK1","2","PARP9","3",0.400298503004174,"Between cluster"
"5857","ALPK1","2","PLSCR1","3",0.294723524287462,"Between cluster"
"5858","ALPK1","2","RNF135","3",0.286404603100162,"Between cluster"
"5859","ALPK1","2","TRIM21","3",0.389320772471624,"Between cluster"
"5860","ALPK1","2","TRIM25","3",0.386006465660425,"Between cluster"
"5861","ASCC2","2","ADAR","3",0.14520122468254,"Between cluster"
"5862","ASCC2","2","BST2","3",0.111283497061726,"Between cluster"
"5863","ASCC2","2","DDX58","3",-0.0549583611132878,"Between cluster"
"5864","ASCC2","2","DHX58","3",0.0372292320657772,"Between cluster"
"5865","ASCC2","2","DTX3L","3",0.0642423343634873,"Between cluster"
"5866","ASCC2","2","EIF2AK2","3",-0.0952760558253281,"Between cluster"
"5867","ASCC2","2","IFIH1","3",0.038375361362808,"Between cluster"
"5868","ASCC2","2","IFITM1","3",0.0263383990899445,"Between cluster"
"5869","ASCC2","2","IRF7","3",0.0766529391508886,"Between cluster"
"5870","ASCC2","2","NLRX1","3",0.00568544714619709,"Between cluster"
"5871","ASCC2","2","NMI","3",0.0649956561796518,"Between cluster"
"5872","ASCC2","2","OAS1","3",0.0537324238947976,"Between cluster"
"5873","ASCC2","2","OAS2","3",0.165146288294989,"Between cluster"
"5874","ASCC2","2","OASL","3",0.0299327175403674,"Between cluster"
"5875","ASCC2","2","PARP10","3",0.0683804076538788,"Between cluster"
"5876","ASCC2","2","PARP9","3",0.0563321627641225,"Between cluster"
"5877","ASCC2","2","PLSCR1","3",0.0528901744864867,"Between cluster"
"5878","ASCC2","2","RNF135","3",-0.0322204033805418,"Between cluster"
"5879","ASCC2","2","TRIM21","3",0.179514356697807,"Between cluster"
"5880","ASCC2","2","TRIM25","3",0.0912696732814792,"Between cluster"
"5881","CRAT","2","ADAR","3",-0.21143491502457,"Between cluster"
"5882","CRAT","2","BST2","3",-0.107878041769157,"Between cluster"
"5883","CRAT","2","DDX58","3",0.0583216232292882,"Between cluster"
"5884","CRAT","2","DHX58","3",0.0458747926672369,"Between cluster"
"5885","CRAT","2","DTX3L","3",-0.0420698576801607,"Between cluster"
"5886","CRAT","2","EIF2AK2","3",-0.0213886261873731,"Between cluster"
"5887","CRAT","2","IFIH1","3",-0.148486811690548,"Between cluster"
"5888","CRAT","2","IFITM1","3",-0.0679758546130528,"Between cluster"
"5889","CRAT","2","IRF7","3",-0.0954545242875227,"Between cluster"
"5890","CRAT","2","NLRX1","3",0.098942514815336,"Between cluster"
"5891","CRAT","2","NMI","3",-0.149643099099903,"Between cluster"
"5892","CRAT","2","OAS1","3",-0.136541671201456,"Between cluster"
"5893","CRAT","2","OAS2","3",-0.160810721496002,"Between cluster"
"5894","CRAT","2","OASL","3",-0.0236041499663219,"Between cluster"
"5895","CRAT","2","PARP10","3",0.00193209453191282,"Between cluster"
"5896","CRAT","2","PARP9","3",-0.0137941879905414,"Between cluster"
"5897","CRAT","2","PLSCR1","3",-0.0743274611034545,"Between cluster"
"5898","CRAT","2","RNF135","3",0.0999877025345111,"Between cluster"
"5899","CRAT","2","TRIM21","3",-0.00931494812379326,"Between cluster"
"5900","CRAT","2","TRIM25","3",-0.0933718641005668,"Between cluster"
"5901","CROT","2","ADAR","3",-0.027548298046818,"Between cluster"
"5902","CROT","2","BST2","3",0.0265989723545701,"Between cluster"
"5903","CROT","2","DDX58","3",0.0645617045776465,"Between cluster"
"5904","CROT","2","DHX58","3",0.0698130017979071,"Between cluster"
"5905","CROT","2","DTX3L","3",0.0454333942061284,"Between cluster"
"5906","CROT","2","EIF2AK2","3",0.135230562089944,"Between cluster"
"5907","CROT","2","IFIH1","3",0.0422559068839957,"Between cluster"
"5908","CROT","2","IFITM1","3",0.0041782758880211,"Between cluster"
"5909","CROT","2","IRF7","3",-0.0574438094642766,"Between cluster"
"5910","CROT","2","NLRX1","3",0.0119394960393617,"Between cluster"
"5911","CROT","2","NMI","3",-0.0138220907976929,"Between cluster"
"5912","CROT","2","OAS1","3",0.0873188380922452,"Between cluster"
"5913","CROT","2","OAS2","3",0.111277653936279,"Between cluster"
"5914","CROT","2","OASL","3",0.0717927929147488,"Between cluster"
"5915","CROT","2","PARP10","3",-0.0292410120086666,"Between cluster"
"5916","CROT","2","PARP9","3",0.132935784869163,"Between cluster"
"5917","CROT","2","PLSCR1","3",0.0400669245547479,"Between cluster"
"5918","CROT","2","RNF135","3",0.0704132987899522,"Between cluster"
"5919","CROT","2","TRIM21","3",0.0557767700741779,"Between cluster"
"5920","CROT","2","TRIM25","3",-0.124014257742609,"Between cluster"
"5921","DPY30","2","ADAR","3",-0.0212209415228177,"Between cluster"
"5922","DPY30","2","BST2","3",-0.113534959959968,"Between cluster"
"5923","DPY30","2","DDX58","3",-0.0628363434052382,"Between cluster"
"5924","DPY30","2","DHX58","3",-0.131998587308687,"Between cluster"
"5925","DPY30","2","DTX3L","3",-0.158987079644008,"Between cluster"
"5926","DPY30","2","EIF2AK2","3",0.185087266798657,"Between cluster"
"5927","DPY30","2","IFIH1","3",0.00898801314520334,"Between cluster"
"5928","DPY30","2","IFITM1","3",-0.110913871545517,"Between cluster"
"5929","DPY30","2","IRF7","3",-0.0177394550279208,"Between cluster"
"5930","DPY30","2","NLRX1","3",-0.114773810199531,"Between cluster"
"5931","DPY30","2","NMI","3",-0.0654090942132743,"Between cluster"
"5932","DPY30","2","OAS1","3",0.0544482783185974,"Between cluster"
"5933","DPY30","2","OAS2","3",-0.16868346102029,"Between cluster"
"5934","DPY30","2","OASL","3",0.0506847889001791,"Between cluster"
"5935","DPY30","2","PARP10","3",-0.24322163733306,"Between cluster"
"5936","DPY30","2","PARP9","3",-0.0656325856976087,"Between cluster"
"5937","DPY30","2","PLSCR1","3",0.00979771645216572,"Between cluster"
"5938","DPY30","2","RNF135","3",-0.0329551101255527,"Between cluster"
"5939","DPY30","2","TRIM21","3",-0.2871582894664,"Between cluster"
"5940","DPY30","2","TRIM25","3",-0.116862819075516,"Between cluster"
"5941","DVL1","2","ADAR","3",-0.176470426189995,"Between cluster"
"5942","DVL1","2","BST2","3",-0.106217700994207,"Between cluster"
"5943","DVL1","2","DDX58","3",0.0754559375720908,"Between cluster"
"5944","DVL1","2","DHX58","3",-0.0771298055281929,"Between cluster"
"5945","DVL1","2","DTX3L","3",-0.027898287682037,"Between cluster"
"5946","DVL1","2","EIF2AK2","3",0.0219128825937038,"Between cluster"
"5947","DVL1","2","IFIH1","3",0.00592675317794129,"Between cluster"
"5948","DVL1","2","IFITM1","3",0.0176458299378461,"Between cluster"
"5949","DVL1","2","IRF7","3",0.0612355620761584,"Between cluster"
"5950","DVL1","2","NLRX1","3",0.0154618676449658,"Between cluster"
"5951","DVL1","2","NMI","3",-0.0459355639064782,"Between cluster"
"5952","DVL1","2","OAS1","3",0.0109074257601858,"Between cluster"
"5953","DVL1","2","OAS2","3",-0.112956029846125,"Between cluster"
"5954","DVL1","2","OASL","3",0.0897578748705554,"Between cluster"
"5955","DVL1","2","PARP10","3",-0.0937881249139269,"Between cluster"
"5956","DVL1","2","PARP9","3",-0.0202064962685026,"Between cluster"
"5957","DVL1","2","PLSCR1","3",0.161882391594043,"Between cluster"
"5958","DVL1","2","RNF135","3",0.00510189861977199,"Between cluster"
"5959","DVL1","2","TRIM21","3",-0.0971938871513467,"Between cluster"
"5960","DVL1","2","TRIM25","3",0.116945991378129,"Between cluster"
"5961","EGLN3","2","ADAR","3",0.0644977493770548,"Between cluster"
"5962","EGLN3","2","BST2","3",-0.0381413510799635,"Between cluster"
"5963","EGLN3","2","DDX58","3",0.0154223969559447,"Between cluster"
"5964","EGLN3","2","DHX58","3",-0.064050668528346,"Between cluster"
"5965","EGLN3","2","DTX3L","3",0.114790002146542,"Between cluster"
"5966","EGLN3","2","EIF2AK2","3",0.100894904254417,"Between cluster"
"5967","EGLN3","2","IFIH1","3",0.0913074063436505,"Between cluster"
"5968","EGLN3","2","IFITM1","3",-0.0253317996725224,"Between cluster"
"5969","EGLN3","2","IRF7","3",0.0515783822016397,"Between cluster"
"5970","EGLN3","2","NLRX1","3",-0.0950491962108397,"Between cluster"
"5971","EGLN3","2","NMI","3",-0.0107359198055459,"Between cluster"
"5972","EGLN3","2","OAS1","3",0.181249694527213,"Between cluster"
"5973","EGLN3","2","OAS2","3",-0.0676174116874002,"Between cluster"
"5974","EGLN3","2","OASL","3",0.109657311130547,"Between cluster"
"5975","EGLN3","2","PARP10","3",-0.0825007883915025,"Between cluster"
"5976","EGLN3","2","PARP9","3",0.117931381218654,"Between cluster"
"5977","EGLN3","2","PLSCR1","3",0.169002159244689,"Between cluster"
"5978","EGLN3","2","RNF135","3",-0.0638975467460259,"Between cluster"
"5979","EGLN3","2","TRIM21","3",-0.151602010003953,"Between cluster"
"5980","EGLN3","2","TRIM25","3",-0.0971523016996565,"Between cluster"
"5981","HDAC6","2","ADAR","3",0.227654646773493,"Between cluster"
"5982","HDAC6","2","BST2","3",0.117127817274577,"Between cluster"
"5983","HDAC6","2","DDX58","3",-0.0527787786162732,"Between cluster"
"5984","HDAC6","2","DHX58","3",0.0832115847377744,"Between cluster"
"5985","HDAC6","2","DTX3L","3",0.0104285854522263,"Between cluster"
"5986","HDAC6","2","EIF2AK2","3",-0.101940361268341,"Between cluster"
"5987","HDAC6","2","IFIH1","3",0.029463362997956,"Between cluster"
"5988","HDAC6","2","IFITM1","3",0.0545879038785739,"Between cluster"
"5989","HDAC6","2","IRF7","3",0.0933048515938941,"Between cluster"
"5990","HDAC6","2","NLRX1","3",0.131551997530951,"Between cluster"
"5991","HDAC6","2","NMI","3",0.0893664395101426,"Between cluster"
"5992","HDAC6","2","OAS1","3",-0.0505441167123312,"Between cluster"
"5993","HDAC6","2","OAS2","3",0.0341985327938866,"Between cluster"
"5994","HDAC6","2","OASL","3",-0.0500403758086309,"Between cluster"
"5995","HDAC6","2","PARP10","3",0.126652859655328,"Between cluster"
"5996","HDAC6","2","PARP9","3",-0.0124729099373596,"Between cluster"
"5997","HDAC6","2","PLSCR1","3",-0.121493277644223,"Between cluster"
"5998","HDAC6","2","RNF135","3",-0.0763770909010428,"Between cluster"
"5999","HDAC6","2","TRIM21","3",0.0788733647016628,"Between cluster"
"6000","HDAC6","2","TRIM25","3",0.11784324503665,"Between cluster"
"6001","IDH1","2","ADAR","3",0.0369866410248505,"Between cluster"
"6002","IDH1","2","BST2","3",-0.0220885155012134,"Between cluster"
"6003","IDH1","2","DDX58","3",-0.0197733949308879,"Between cluster"
"6004","IDH1","2","DHX58","3",0.00805423744097572,"Between cluster"
"6005","IDH1","2","DTX3L","3",0.160421628099868,"Between cluster"
"6006","IDH1","2","EIF2AK2","3",0.0931332490414954,"Between cluster"
"6007","IDH1","2","IFIH1","3",0.0848829443868854,"Between cluster"
"6008","IDH1","2","IFITM1","3",0.00311622598851714,"Between cluster"
"6009","IDH1","2","IRF7","3",-0.0194909557294789,"Between cluster"
"6010","IDH1","2","NLRX1","3",0.0206400552671433,"Between cluster"
"6011","IDH1","2","NMI","3",0.0504056359861571,"Between cluster"
"6012","IDH1","2","OAS1","3",0.214542813536861,"Between cluster"
"6013","IDH1","2","OAS2","3",-0.1123466132143,"Between cluster"
"6014","IDH1","2","OASL","3",0.108783915405704,"Between cluster"
"6015","IDH1","2","PARP10","3",-0.0824147240155301,"Between cluster"
"6016","IDH1","2","PARP9","3",0.126262102664474,"Between cluster"
"6017","IDH1","2","PLSCR1","3",0.291000218232129,"Between cluster"
"6018","IDH1","2","RNF135","3",0.064909634705684,"Between cluster"
